step,train_loss,epoch,val_loss,val_accuracy
43499,0.5580804347991943,6,,
43549,0.48320749402046204,6,,
43599,0.4996458888053894,6,,
43649,0.5597885847091675,6,,
43699,0.520721971988678,6,,
43749,0.530353844165802,6,,
43799,0.4773615002632141,6,,
43849,0.5869249701499939,6,,
43899,0.4660186171531677,6,,
43949,0.4538210928440094,6,,
43999,0.4717869162559509,6,,
44049,0.4874471127986908,6,,
44099,0.4332695007324219,6,,
44149,0.5011634230613708,6,,
44199,0.474159836769104,6,,
44249,0.5005959868431091,6,,
44299,0.5066631436347961,6,,
44349,0.495464950799942,6,,
44399,0.5588562488555908,6,,
44449,0.5526657700538635,6,,
44499,0.5104068517684937,6,,
44549,0.550823986530304,6,,
44599,0.5227706432342529,6,,
44649,0.4839136004447937,6,,
44699,0.46411311626434326,6,,
44749,0.5030120611190796,6,,
44799,0.5392649173736572,6,,
44849,0.5918772220611572,6,,
44899,0.5028248429298401,6,,
44949,0.44167834520339966,6,,
44999,0.5561620593070984,6,,
45049,0.5932329893112183,6,,
45099,0.5390855073928833,6,,
45149,0.5206841826438904,6,,
45199,0.6139270663261414,6,,
45249,0.560501217842102,6,,
45299,0.47719869017601013,6,,
45349,0.5441046953201294,6,,
45399,0.4893120229244232,6,,
45449,0.4648800790309906,6,,
45499,0.4668833613395691,6,,
45549,0.4475976526737213,6,,
45599,0.5161293745040894,6,,
45649,0.5008856654167175,6,,
45699,0.6095357537269592,6,,
45749,0.5118536353111267,6,,
45799,0.531281590461731,6,,
45849,0.5886130928993225,6,,
45899,0.5202550888061523,6,,
45949,0.5149847865104675,6,,
45999,0.44088444113731384,6,,
46049,0.5419971346855164,6,,
46099,0.5190274715423584,6,,
46149,0.5999725461006165,6,,
46199,0.5031883716583252,6,,
46249,0.5108838081359863,6,,
46299,0.46279019117355347,6,,
46349,0.4779092073440552,6,,
46399,0.4852867126464844,6,,
46449,0.5031804442405701,6,,
46499,0.5140792727470398,6,,
46549,0.5933914184570312,6,,
46599,0.5219578742980957,6,,
46649,0.4416445195674896,6,,
46699,0.5669105052947998,6,,
46749,0.4621679186820984,6,,
46799,0.5571345686912537,6,,
46849,0.5367271304130554,6,,
46899,0.5118694305419922,6,,
46949,0.504790186882019,6,,
46999,0.6095374822616577,6,,
47049,0.5043457746505737,6,,
47099,0.5533808469772339,6,,
47149,0.5319958329200745,6,,
47199,0.5027318000793457,6,,
47249,0.57375168800354,6,,
47299,0.5641871094703674,6,,
47349,0.5187026858329773,6,,
47399,0.5093419551849365,6,,
47449,0.5991554856300354,6,,
47499,0.5123836994171143,6,,
47549,0.5483310222625732,6,,
47599,0.5360217690467834,6,,
47649,0.5220972299575806,6,,
47699,0.5074456930160522,6,,
47749,0.5939887762069702,6,,
47799,0.5594272017478943,6,,
47849,0.5000730156898499,6,,
47899,0.4399324655532837,6,,
47949,0.5150379538536072,6,,
47999,0.5932248830795288,6,,
48049,0.5079542398452759,6,,
48099,0.5325598120689392,6,,
48149,0.5226694941520691,6,,
48199,0.47294098138809204,6,,
48249,0.4781113564968109,6,,
48299,0.5015472173690796,6,,
48349,0.5226944088935852,6,,
48399,0.49769219756126404,6,,
48449,0.6217971444129944,6,,
48499,0.49288588762283325,6,,
48549,0.5672857165336609,6,,
48599,0.5706589818000793,6,,
48649,0.5717422962188721,6,,
48699,0.5538257360458374,6,,
48747,,6,0.5891218781471252,0.6869210600852966
48749,0.4231029748916626,7,,
48799,0.47541117668151855,7,,
48849,0.4216170608997345,7,,
48899,0.5215798616409302,7,,
48949,0.4481412172317505,7,,
48999,0.5076258778572083,7,,
49049,0.48806867003440857,7,,
49099,0.45227834582328796,7,,
49149,0.38851720094680786,7,,
49199,0.5067570805549622,7,,
49249,0.48991265892982483,7,,
49299,0.554753303527832,7,,
49349,0.5662220120429993,7,,
49399,0.4826171100139618,7,,
49449,0.47311946749687195,7,,
49499,0.5504661202430725,7,,
49549,0.4605933427810669,7,,
49599,0.4604073166847229,7,,
49649,0.5580742955207825,7,,
49699,0.5105375647544861,7,,
49749,0.494957834482193,7,,
49799,0.5145754218101501,7,,
49849,0.5242388248443604,7,,
49899,0.4453158974647522,7,,
49949,0.512590229511261,7,,
49999,0.49286675453186035,7,,
50049,0.4814784824848175,7,,
50099,0.5069369673728943,7,,
50149,0.546708345413208,7,,
50199,0.4889160692691803,7,,
50249,0.4966728389263153,7,,
50299,0.499941349029541,7,,
50349,0.489745557308197,7,,
50399,0.502626359462738,7,,
50449,0.5410523414611816,7,,
50499,0.5731731653213501,7,,
50549,0.54527348279953,7,,
50599,0.5246297121047974,7,,
50649,0.5650478005409241,7,,
50699,0.5055224895477295,7,,
50749,0.4801059067249298,7,,
50799,0.47005754709243774,7,,
50849,0.4991973042488098,7,,
50899,0.49046042561531067,7,,
50949,0.5322009325027466,7,,
50999,0.5298436880111694,7,,
51049,0.5470828413963318,7,,
51099,0.5239842534065247,7,,
51149,0.4653349220752716,7,,
51199,0.5011648535728455,7,,
51249,0.4857339560985565,7,,
51299,0.4641772508621216,7,,
51349,0.5601476430892944,7,,
51399,0.5570620894432068,7,,
51449,0.4650963842868805,7,,
51499,0.5185891389846802,7,,
51549,0.49809205532073975,7,,
51599,0.4530484676361084,7,,
51649,0.5401043891906738,7,,
51699,0.5166648626327515,7,,
51749,0.4677544832229614,7,,
51799,0.5688700079917908,7,,
51849,0.5621594190597534,7,,
51899,0.4696296453475952,7,,
51949,0.5346171259880066,7,,
51999,0.48966386914253235,7,,
52049,0.5107464790344238,7,,
52099,0.4907075762748718,7,,
52149,0.5689674019813538,7,,
52199,0.5122367143630981,7,,
52249,0.5002862215042114,7,,
52299,0.4497377872467041,7,,
52349,0.5591698288917542,7,,
52399,0.5062652230262756,7,,
52449,0.46044647693634033,7,,
52499,0.5604444146156311,7,,
52549,0.5335784554481506,7,,
52599,0.5230351686477661,7,,
52649,0.48668545484542847,7,,
52699,0.46219193935394287,7,,
52749,0.5971067547798157,7,,
52799,0.6072320938110352,7,,
52849,0.5145239233970642,7,,
52899,0.4861239194869995,7,,
52949,0.49936553835868835,7,,
52999,0.4590308666229248,7,,
53049,0.4902852773666382,7,,
53099,0.48470160365104675,7,,
53149,0.4802398681640625,7,,
53199,0.5225167274475098,7,,
53249,0.5581987500190735,7,,
53299,0.5490494966506958,7,,
53349,0.5566612482070923,7,,
53399,0.48353150486946106,7,,
53449,0.5225383043289185,7,,
53499,0.5143436193466187,7,,
53549,0.4423601031303406,7,,
53599,0.4780915379524231,7,,
53649,0.543344259262085,7,,
53699,0.49600160121917725,7,,
53749,0.522018313407898,7,,
53799,0.5209594964981079,7,,
53849,0.5091383457183838,7,,
53899,0.543536901473999,7,,
53949,0.45364946126937866,7,,
53999,0.5242515802383423,7,,
54049,0.6353679895401001,7,,
54099,0.5180879831314087,7,,
54149,0.44979026913642883,7,,
54199,0.5362991094589233,7,,
54249,0.5703802704811096,7,,
54299,0.480650931596756,7,,
54349,0.497979074716568,7,,
54399,0.5386706590652466,7,,
54449,0.47754454612731934,7,,
54499,0.4649302065372467,7,,
54549,0.5685462951660156,7,,
54599,0.5638649463653564,7,,
54649,0.5502464175224304,7,,
54699,0.4352964460849762,7,,
54749,0.500205934047699,7,,
54799,0.5494489073753357,7,,
54849,0.512856125831604,7,,
54899,0.5166282057762146,7,,
54949,0.4753624498844147,7,,
54999,0.5155954957008362,7,,
55049,0.49860337376594543,7,,
55099,0.5120899677276611,7,,
55149,0.5207164883613586,7,,
55199,0.6090460419654846,7,,
55249,0.5088157653808594,7,,
55299,0.5057332515716553,7,,
55349,0.48752132058143616,7,,
55399,0.6031138300895691,7,,
55449,0.5809573531150818,7,,
55499,0.5817019939422607,7,,
55549,0.5679891705513,7,,
55599,0.5220706462860107,7,,
55649,0.47214412689208984,7,,
55699,0.574853777885437,7,,
55711,,7,0.5868266820907593,0.6874059438705444
55749,0.4572378098964691,8,,
55799,0.5214605331420898,8,,
55849,0.5259876847267151,8,,
55899,0.47371044754981995,8,,
55949,0.41539138555526733,8,,
55999,0.49330464005470276,8,,
56049,0.48814254999160767,8,,
56099,0.3960818350315094,8,,
56149,0.4560738801956177,8,,
56199,0.449135422706604,8,,
56249,0.5001975893974304,8,,
56299,0.5169891715049744,8,,
56349,0.44948625564575195,8,,
56399,0.5060840249061584,8,,
56449,0.4180338978767395,8,,
56499,0.5632563233375549,8,,
56549,0.505698561668396,8,,
56599,0.5697578191757202,8,,
56649,0.541340708732605,8,,
56699,0.5412057638168335,8,,
56749,0.5734136700630188,8,,
56799,0.454525887966156,8,,
56849,0.5288424491882324,8,,
56899,0.5171683430671692,8,,
56949,0.48913809657096863,8,,
56999,0.5178183913230896,8,,
57049,0.5385353565216064,8,,
57099,0.6243232488632202,8,,
57149,0.43832021951675415,8,,
57199,0.5338789224624634,8,,
57249,0.4724348187446594,8,,
57299,0.5579047799110413,8,,
57349,0.5578576326370239,8,,
57399,0.5919601917266846,8,,
57449,0.5533283352851868,8,,
57499,0.4898545444011688,8,,
57549,0.4143576920032501,8,,
57599,0.4631326198577881,8,,
57649,0.5348557233810425,8,,
57699,0.46047383546829224,8,,
57749,0.5442513227462769,8,,
57799,0.44974955916404724,8,,
57849,0.5334776639938354,8,,
57899,0.4042923152446747,8,,
57949,0.4672418236732483,8,,
57999,0.5419808626174927,8,,
58049,0.5018532872200012,8,,
58099,0.5684566497802734,8,,
58149,0.42508620023727417,8,,
58199,0.5387588143348694,8,,
58249,0.5515574216842651,8,,
58299,0.4719073474407196,8,,
58349,0.525330662727356,8,,
58399,0.5323182344436646,8,,
58449,0.4997321665287018,8,,
58499,0.5085186958312988,8,,
58549,0.5381259918212891,8,,
58599,0.5326189994812012,8,,
58649,0.5229045152664185,8,,
58699,0.4652723968029022,8,,
58749,0.42420560121536255,8,,
58799,0.4160003066062927,8,,
58849,0.5571909546852112,8,,
58899,0.49146825075149536,8,,
58949,0.4123218059539795,8,,
58999,0.4708464443683624,8,,
59049,0.5358737707138062,8,,
59099,0.5549207925796509,8,,
59149,0.5192844271659851,8,,
59199,0.4615124762058258,8,,
59249,0.5004568696022034,8,,
59299,0.5049732327461243,8,,
59349,0.5669807195663452,8,,
59399,0.48622095584869385,8,,
59449,0.48493438959121704,8,,
59499,0.4765840470790863,8,,
59549,0.49877840280532837,8,,
59599,0.4601098895072937,8,,
59649,0.498653382062912,8,,
59699,0.5313155651092529,8,,
59749,0.47827228903770447,8,,
59799,0.5200015306472778,8,,
59849,0.5316933989524841,8,,
59899,0.4787066578865051,8,,
59949,0.43842360377311707,8,,
59999,0.5935879349708557,8,,
60049,0.48537954688072205,8,,
60099,0.485372930765152,8,,
60149,0.559546172618866,8,,
60199,0.5154138803482056,8,,
60249,0.4548865556716919,8,,
60299,0.613463282585144,8,,
60349,0.5745155215263367,8,,
60399,0.5436538457870483,8,,
60449,0.48432594537734985,8,,
60499,0.5488963723182678,8,,
60549,0.49558010697364807,8,,
60599,0.519913911819458,8,,
60649,0.5150101184844971,8,,
60699,0.5142156481742859,8,,
60749,0.511148989200592,8,,
60799,0.47067776322364807,8,,
60849,0.501801609992981,8,,
60899,0.5131345391273499,8,,
60949,0.566882848739624,8,,
60999,0.5059062242507935,8,,
61049,0.5206179022789001,8,,
61099,0.4637637138366699,8,,
61149,0.5366175174713135,8,,
61199,0.44292521476745605,8,,
61249,0.590214729309082,8,,
61299,0.5946211814880371,8,,
61349,0.5478391647338867,8,,
61399,0.46621251106262207,8,,
61449,0.6076651811599731,8,,
61499,0.5064083933830261,8,,
61549,0.5180602669715881,8,,
61599,0.49169647693634033,8,,
61649,0.539853036403656,8,,
61699,0.4727974236011505,8,,
61749,0.5077667236328125,8,,
61799,0.6349816918373108,8,,
61849,0.568585991859436,8,,
61899,0.5912282466888428,8,,
61949,0.5116930603981018,8,,
61999,0.4796799421310425,8,,
62049,0.535835325717926,8,,
62099,0.4813856780529022,8,,
62149,0.5923385620117188,8,,
62199,0.5523356795310974,8,,
62249,0.49782052636146545,8,,
62299,0.5183976888656616,8,,
62349,0.5299764275550842,8,,
62399,0.493297278881073,8,,
62449,0.4534872770309448,8,,
62499,0.5618295669555664,8,,
62549,0.4956968426704407,8,,
62599,0.5522620677947998,8,,
62649,0.38648560643196106,8,,
62675,,8,0.5891690254211426,0.6887292861938477
